measurement_type,timestamp_utc,config_hash,configuration,run,is_warmup,execution_order,seed,request_id,rows,payload_bytes,payload_sha256,native_process_wall_us,vbs_process_wall_us,native_process_startup_us,vbs_process_startup_us,vbs_validation_wall_us,native_process_cpu_time_ms,vbs_process_cpu_time_ms,native_normalized_peak_cpu_percent,vbs_normalized_peak_cpu_percent,native_host_total_us,vbs_host_total_us,native_decrypt_us,vbs_decrypt_us,native_hash_us,vbs_hash_us,native_aggregate_us,vbs_aggregate_us,native_dp_noise_us,vbs_dp_noise_us,native_transcript_us,vbs_transcript_us,vbs_attestation_generation_us,vbs_attestation_validation_host_us,vbs_attestation_validation_enclave_us,native_peak_rss_bytes,vbs_peak_rss_bytes,native_peak_private_bytes,vbs_peak_private_bytes,native_resource_sample_count,vbs_resource_sample_count,native_result_fixed,vbs_result_fixed,result_hash_match,result_parity,native_payload_throughput_mib_s,vbs_payload_throughput_mib_s,vbs_slowdown_vs_native,native_ok,vbs_ok,failure_status
measured_paired,2026-07-19T10:40:40.541165+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,1,0,vbs_first,20260720,phase8-paired-126-1-1784457640399736700,126,1024,0d6ab7d4e8163a5f62ca871ae55033e20923a9a93123f21a128bc2e71d144450,16000,62000,9861,44005,64670,15.625,31.25,0.0,0.0,6139,17995,12,4,38,6,8,6,0,0,12,11,2025,19504,999,4960256,9400320,1724416,4120576,7,33,50920634,50920634,1,1,0.06103515625,0.01575100806451613,3.875,1,1,
measured_paired,2026-07-19T10:40:40.692334+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,2,0,native_first,20260721,phase8-paired-126-2-1784457640542175100,126,1024,5a0c4884fbd8418e4362725b219fa43667bb4fdd27879b57bb3dd14a978e72e2,31000,63000,8974,55151,62408,15.625,46.875,0.0,0.0,22026,7849,16,3,75,6,8,6,0,0,18,10,1900,19713,958,5128192,9404416,1781760,4120576,17,29,49912698,49912698,1,1,0.03150201612903226,0.015500992063492064,2.032258064516129,1,1,
measured_paired,2026-07-19T10:40:40.839975+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,3,0,vbs_first,20260722,phase8-paired-126-3-1784457640694809900,126,1024,820f63adfef48263f797fc0093385fd8da5c4cf62a5300ae5cae4cde217b6961,16000,63000,9915,47701,58008,15.625,62.5,0.0,0.0,6085,15299,14,3,68,6,8,6,0,0,14,10,1863,19044,1179,5152768,9392128,1794048,4112384,7,40,50341269,50341269,1,1,0.06103515625,0.015500992063492064,3.9375,1,1,
measured_paired,2026-07-19T10:40:40.991472+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,4,0,native_first,20260723,phase8-paired-126-4-1784457640842488400,126,1024,483a2c66abacaf1e52c4e57f2f8575f3b4786f6d6274d5fedbdfce3f9b5f5f69,31000,47000,9395,39054,70864,15.625,31.25,0.0,0.0,21605,7946,17,6,83,9,8,6,0,0,19,12,1962,18050,885,5185536,9396224,1728512,4108288,17,24,49912698,49912698,1,1,0.03150201612903226,0.020777925531914893,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:41.164432+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,5,0,vbs_first,20260724,phase8-paired-126-5-1784457640992476100,126,1024,0f5cc4593bb3be1ec9ae86c14ec0a515084c97da45c988e73146d6d8cab3d910,16000,78000,10107,63108,72946,0.0,46.875,0.0,0.0,5893,14892,11,6,38,10,8,8,0,0,11,13,2043,19226,977,5296128,9404416,1810432,4124672,7,47,50373015,50373015,1,1,0.06103515625,0.012520032051282052,4.875,1,1,
measured_paired,2026-07-19T10:40:41.308728+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,6,0,native_first,20260725,phase8-paired-126-6-1784457641166432700,126,1024,136d79ff33402fca572e6ac6866dd44099f77703b5acba611965aa12cba592c2,31000,47000,9176,39130,69236,0.0,31.25,0.0,0.0,21824,7870,17,4,71,6,9,6,0,0,19,11,1979,20072,993,4988928,9396224,1728512,4108288,18,21,49642857,49642857,1,1,0.03150201612903226,0.020777925531914893,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:41.490357+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,7,0,vbs_first,20260726,phase8-paired-126-7-1784457641309727400,126,1024,cb1c5eaffe4e05a6b7ae144ecba09ef7829224a2915fab4681771f7bc0f94e08,15000,94000,8973,78083,76279,15.625,62.5,0.0,0.0,6027,15917,14,4,51,6,9,6,0,0,14,10,1919,18150,955,5320704,9400320,1806336,4116480,7,49,46960317,46960317,1,1,0.06510416666666667,0.010388962765957447,6.266666666666667,1,1,
measured_paired,2026-07-19T10:40:41.628688+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,8,0,native_first,20260727,phase8-paired-126-8-1784457641491359300,126,1024,3beb5168834c9931ee689991ad6b38d8906529131fefb199e061824d94ee16a4,32000,46000,11373,38187,62159,0.0,31.25,0.0,0.0,20627,7813,16,6,73,9,9,6,0,0,18,11,1918,19790,948,4993024,9408512,1720320,4124672,17,22,47793650,47793650,1,1,0.030517578125,0.021229619565217392,1.4375,1,1,
measured_paired,2026-07-19T10:40:41.775944+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,9,0,vbs_first,20260728,phase8-paired-126-9-1784457641630193800,126,1024,f57703a081fb36190cde916ad7891b4ba030ad129b0fbc498a5ab975c64a83a6,31000,47000,24870,30530,70118,15.625,78.125,0.0,0.0,6130,16470,18,4,75,6,8,6,0,0,15,10,1912,19455,940,5173248,9396224,1716224,4104192,8,34,49365079,49365079,1,1,0.03150201612903226,0.020777925531914893,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:41.925585+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,10,0,native_first,20260729,phase8-paired-126-10-1784457641777966700,126,1024,4cedbc1dcefdf4dc3abc312f2dbf27b3da6230bf6462740abb43fdd7d967930b,31000,62000,7318,54336,60638,31.25,46.875,0.0,0.0,23682,7664,11,4,48,6,8,6,0,0,12,10,1907,20808,1007,5148672,9412608,1728512,4132864,19,29,54523809,54523809,1,1,0.03150201612903226,0.01575100806451613,2.0,1,1,
measured_paired,2026-07-19T10:40:42.084161+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,11,0,vbs_first,20260730,phase8-paired-126-11-1784457641927581400,126,1024,d0871cbc498e203ef2ca48e1808dfbcaf43dbeb8063bc8172ac92b5294aa1e1f,16000,62000,9994,47871,70102,0.0,62.5,0.0,0.0,6006,14129,12,4,42,6,8,6,0,0,12,10,1923,18502,952,5201920,9388032,1785856,4104192,7,40,53126984,53126984,1,1,0.06103515625,0.01575100806451613,3.875,1,1,
measured_paired,2026-07-19T10:40:42.245779+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,12,0,native_first,20260731,phase8-paired-126-12-1784457642086158900,126,1024,2aa09cf87c33b8c2fd13e451033a3a595a4963957cb5331fa9da183c6a6a63b7,31000,63000,8761,54938,71428,15.625,46.875,0.0,0.0,22239,8062,15,4,64,6,9,6,0,0,20,10,1894,17908,875,4997120,9388032,1724416,4108288,18,29,46746031,46746031,1,1,0.03150201612903226,0.015500992063492064,2.032258064516129,1,1,
measured_paired,2026-07-19T10:40:42.408228+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,13,0,vbs_first,20260732,phase8-paired-126-13-1784457642248287400,126,1024,3b99414c3249492e01bdba75e02a37c3196361d51b838909fe8d006882fec589,32000,78000,25647,63491,62641,15.625,31.25,0.0,0.0,6353,14509,17,5,89,7,10,6,0,0,18,10,2008,18860,970,4988928,9400320,1724416,4112384,7,44,50000000,50000000,1,1,0.030517578125,0.012520032051282052,2.4375,1,1,
measured_paired,2026-07-19T10:40:42.559467+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,14,0,native_first,20260733,phase8-paired-126-14-1784457642410231100,126,1024,6769c63cf3df14f5f4f455d213b46813d2773d572d8abe4f65dabfff18cb7960,31000,47000,7509,39248,59547,0.0,62.5,0.0,0.0,23491,7752,17,4,77,6,9,6,0,0,17,11,1906,20131,936,5177344,9408512,1720320,4120576,18,31,47642857,47642857,1,1,0.03150201612903226,0.020777925531914893,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:42.706547+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,15,0,vbs_first,20260734,phase8-paired-126-15-1784457642561476500,126,1024,9bfc87756e0a409beb159fea24b9d3c414ffcfea79aef0cd054e226757537c73,16000,62000,9707,47323,70931,0.0,31.25,0.0,0.0,6293,14677,14,8,62,11,7,9,0,0,13,13,1951,19086,979,5005312,9404416,1732608,4124672,8,33,53682539,53682539,1,1,0.06103515625,0.01575100806451613,3.875,1,1,
measured_paired,2026-07-19T10:40:42.854638+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,16,0,native_first,20260735,phase8-paired-126-16-1784457642708545200,126,1024,738e5fb042914aead6abadecaa0b74caa8bdda8da2fe193e89d776df5c6df8ac,31000,47000,11149,39099,67013,31.25,46.875,0.0,0.0,19851,7901,14,5,53,8,10,6,0,0,15,11,1997,18693,983,5042176,9396224,1761280,4108288,16,27,50277777,50277777,1,1,0.03150201612903226,0.020777925531914893,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:43.001189+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,17,0,vbs_first,20260736,phase8-paired-126-17-1784457642856641000,126,1024,921c2dacdab15bc297b51aa1f435228a2cab99af33ea5edb3e2e4929e4a176c0,31000,62000,24878,45702,58352,15.625,46.875,0.0,0.0,6122,16298,16,4,66,6,8,6,0,0,13,10,1883,19886,1005,5091328,9388032,1777664,4104192,9,39,49341269,49341269,1,1,0.03150201612903226,0.01575100806451613,2.0,1,1,
measured_paired,2026-07-19T10:40:43.136824+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,18,0,native_first,20260737,phase8-paired-126-18-1784457643003782600,126,1024,620376d7b0cb9f11f324e3c6d76cf51eac45376d21b03847dc7a21e46322a2bd,31000,31000,8811,23025,57697,15.625,31.25,0.0,0.0,22189,7975,14,5,67,9,8,6,0,0,13,11,1995,17319,904,4628480,9408512,1724416,4136960,17,20,53476190,53476190,1,1,0.03150201612903226,0.03150201612903226,1.0,1,1,
measured_paired,2026-07-19T10:40:43.276928+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,19,0,vbs_first,20260738,phase8-paired-126-19-1784457643138831400,126,1024,c70414dac606e61296c34bf53d48ae8456f5fa35190b99f6bfb3751da6372261,16000,62000,9958,46989,59633,0.0,31.25,0.0,0.0,6042,15011,12,7,46,9,7,6,0,0,15,29,1890,18501,882,5181440,9408512,1695744,4132864,7,34,50460317,50460317,1,1,0.06103515625,0.01575100806451613,3.875,1,1,
measured_paired,2026-07-19T10:40:43.420096+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,20,0,native_first,20260739,phase8-paired-126-20-1784457643278939300,126,1024,346e0abe750b6966f723f89da68f7b62b565ecb1744181ee9d1fa18ec905bb86,31000,47000,7691,39016,66662,15.625,31.25,0.0,0.0,23309,7984,12,6,47,9,8,6,0,0,12,12,2016,20071,977,5189632,9400320,1736704,4124672,18,20,51468253,51468253,1,1,0.03150201612903226,0.020777925531914893,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:43.572497+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,21,0,vbs_first,20260740,phase8-paired-126-21-1784457643421600600,126,1024,43d40ae1e975167e1bbc5677c44d2c1ccfc883a4c6a61f4171c445e114c520ea,16000,78000,9983,62561,65738,15.625,62.5,0.0,0.0,6017,15439,12,6,50,9,8,6,0,0,19,12,1935,19382,949,5169152,9396224,1720320,4120576,8,39,49111111,49111111,1,1,0.06103515625,0.012520032051282052,4.875,1,1,
measured_paired,2026-07-19T10:40:43.712982+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,22,0,native_first,20260741,phase8-paired-126-22-1784457643574496300,126,1024,f4c023d5c656695cddeee11b9c0b22aeadd42faf805112a8ec0066e150c7cf25,32000,47000,9648,39139,55760,15.625,46.875,0.0,0.0,22352,7861,19,5,89,8,11,6,0,0,18,11,1917,18481,897,5160960,9379840,1785856,4096000,18,25,51444444,51444444,1,1,0.030517578125,0.020777925531914893,1.46875,1,1,
measured_paired,2026-07-19T10:40:43.867874+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,23,0,vbs_first,20260742,phase8-paired-126-23-1784457643715194200,126,1024,35b48d115ff9a96c4de9acd021239d052ffcdb74c54de441c72aaf1398ff5346,15000,63000,8772,47517,73432,0.0,31.25,0.0,0.0,6228,15483,17,4,71,6,10,6,0,0,25,11,2029,20045,984,5189632,9392128,1740800,4112384,8,34,50769841,50769841,1,1,0.06510416666666667,0.015500992063492064,4.2,1,1,
measured_paired,2026-07-19T10:40:44.022532+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,24,0,native_first,20260743,phase8-paired-126-24-1784457643868873900,126,1024,5fc3a83894c40abc79d4d4c731ab37e870dd3f533e00e4207375621d59691834,32000,46000,9316,37816,74778,15.625,31.25,0.0,0.0,22684,8184,14,4,44,7,9,8,0,0,14,14,2222,18771,974,5177344,9400320,1720320,4108288,19,25,50793650,50793650,1,1,0.030517578125,0.021229619565217392,1.4375,1,1,
measured_paired,2026-07-19T10:40:44.186805+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,25,0,vbs_first,20260744,phase8-paired-126-25-1784457644025527900,126,1024,4224de05f175113162d9241d6239ff8bb1f2ccf9a2f8d00589ef3fa8786a6c6d,15000,78000,8867,62842,60765,15.625,78.125,0.0,0.0,6133,15158,12,4,68,6,8,6,0,0,13,10,1947,18629,1373,5001216,9400320,1740800,4112384,7,49,55952380,55952380,1,1,0.06510416666666667,0.012520032051282052,5.2,1,1,
measured_paired,2026-07-19T10:40:44.329852+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,26,0,native_first,20260745,phase8-paired-126-26-1784457644188806100,126,1024,d85d42fc4297a5d82ecf49a8a475cba56247d956a2a2b5d7adb41480431aa511,32000,47000,10420,38476,60208,15.625,46.875,0.0,0.0,21580,8524,16,4,71,6,10,7,0,0,16,11,2282,18592,934,5181440,9404416,1728512,4124672,17,27,50476190,50476190,1,1,0.030517578125,0.020777925531914893,1.46875,1,1,
measured_paired,2026-07-19T10:40:44.481601+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,27,0,vbs_first,20260746,phase8-paired-126-27-1784457644331398600,126,1024,da1692d89664921c02febb7c3ca28de5d2a13decc963f864a27d015294b1c226,16000,47000,9935,30813,74196,15.625,93.75,0.0,0.0,6065,16187,12,6,54,8,8,6,0,0,13,11,2017,18211,1144,5001216,9396224,1716224,4104192,7,32,49277777,49277777,1,1,0.06103515625,0.020777925531914893,2.9375,1,1,
measured_paired,2026-07-19T10:40:44.636490+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,28,0,native_first,20260747,phase8-paired-126-28-1784457644483834700,126,1024,c266f40b905d1f4207cd5598e98cd79d5c574425208d9db40b9aa37646125070,47000,31000,22814,22885,74120,15.625,46.875,0.0,0.0,24186,8115,13,6,49,9,8,6,0,0,14,11,2031,19875,1156,5222400,9396224,1798144,4104192,18,23,47674603,47674603,1,1,0.020777925531914893,0.03150201612903226,0.6595744680851063,1,1,
measured_paired,2026-07-19T10:40:44.812780+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,29,0,vbs_first,20260748,phase8-paired-126-29-1784457644638999100,126,1024,08aeb5a4c1e1021364181ce4660ab03c778af4c2fca898ec9125fc79a557796f,16000,78000,9828,55983,83816,0.0,46.875,0.0,0.0,6172,22017,15,6,69,8,10,7,0,0,15,11,2134,19766,981,5296128,9416704,1810432,4128768,8,40,45396825,45396825,1,1,0.06103515625,0.012520032051282052,4.875,1,1,
measured_paired,2026-07-19T10:40:44.968876+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,30,0,native_first,20260749,phase8-paired-126-30-1784457644815787400,126,1024,fe8d467346d433b8a04c22aba5bd9b3ac8aa4f679e065f7db8b7924f7bc5c2b2,32000,31000,8773,22804,78869,0.0,46.875,0.0,0.0,23227,8196,15,4,56,6,9,6,0,0,15,11,2191,19115,931,5120000,9404416,1765376,4124672,19,22,51365079,51365079,1,1,0.030517578125,0.03150201612903226,0.96875,1,1,
measured_paired,2026-07-19T10:40:45.270503+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,1,0,vbs_first,20260720,phase8-paired-510-1-1784457645116212800,510,4096,cbb7cfb4d8cb261a8c4609a180e0759adfc4b2ea4213e0a50509b2f56faae619,15000,63000,9001,47059,78332,15.625,46.875,0.0,0.0,5999,15941,22,41,46,13,27,23,0,0,11,13,1928,18840,958,5120000,9437184,1748992,4153344,7,35,49956862,49956862,1,1,0.2604166666666667,0.062003968253968256,4.2,1,1,
measured_paired,2026-07-19T10:40:45.419558+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,2,0,native_first,20260721,phase8-paired-510-2-1784457645272517700,510,4096,6415d788f940600a731d15e6ee8d912ba3eb167c37d1af89f5e9681a9c665668,31000,47000,8930,38340,60697,15.625,46.875,0.0,0.0,22070,8660,24,33,62,11,28,23,0,0,17,11,2154,18946,879,5046272,9465856,1748992,4182016,18,28,50003921,50003921,1,1,0.12600806451612903,0.08311170212765957,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:45.599176+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,3,0,vbs_first,20260722,phase8-paired-510-3-1784457645421566600,510,4096,c45e0b0b6cb4c5e6398425619bb95a7ba627565c25656b9a508ab515f5e2f47b,15000,63000,8634,46783,98736,0.0,31.25,0.0,0.0,6366,16217,23,25,56,9,32,25,0,0,16,12,2104,19778,1026,5079040,9461760,1781760,4173824,8,32,52352941,52352941,1,1,0.2604166666666667,0.062003968253968256,4.2,1,1,
measured_paired,2026-07-19T10:40:45.761550+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,4,0,native_first,20260723,phase8-paired-510-4-1784457645601687100,510,4096,bc313e1343141ba9738f75dda9c5cb66887a274338ade20c950375cacf5e81c0,31000,47000,5166,38002,74440,15.625,46.875,0.0,0.0,25834,8998,19,31,46,9,31,27,0,0,20,12,2560,20052,1017,5017600,9457664,1720320,4177920,21,26,50243137,50243137,1,1,0.12600806451612903,0.08311170212765957,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:45.941244+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,5,0,vbs_first,20260724,phase8-paired-510-5-1784457645765518100,510,4096,18ca4e4f916cde559ee402e165c999d1ed878a4590feb607c0b073a4a9067db8,15000,94000,8897,72362,68189,0.0,46.875,0.0,0.0,6103,21638,23,41,58,11,34,33,0,0,15,15,3023,22572,1287,5189632,9445376,1716224,4157440,8,33,51525490,51525490,1,1,0.2604166666666667,0.041555851063829786,6.266666666666667,1,1,
measured_paired,2026-07-19T10:40:46.101922+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,6,0,native_first,20260725,phase8-paired-510-6-1784457645944251900,510,4096,baab0e0e258e35905c8e59af5e5a51d0871b00c57ffa7f6030d69ac4be328b0c,32000,47000,7000,38291,71210,0.0,31.25,0.0,0.0,25000,8709,20,38,51,9,31,27,0,0,15,13,2209,21303,1189,5181440,9437184,1724416,4145152,21,24,51976470,51976470,1,1,0.1220703125,0.08311170212765957,1.46875,1,1,
measured_paired,2026-07-19T10:40:46.270101+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,7,0,vbs_first,20260726,phase8-paired-510-7-1784457646105598200,510,4096,43c9d5274b793f6ba3dcabad76268923ec6047d7c87c1413a0bbc84444c6e964,31000,62000,24885,44700,79518,15.625,31.25,0.0,0.0,6115,17300,18,53,54,11,31,25,0,0,14,13,2283,19172,1003,5009408,9445376,1724416,4157440,7,38,50235294,50235294,1,1,0.12600806451612903,0.06300403225806452,2.0,1,1,
measured_paired,2026-07-19T10:40:46.440172+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,8,0,native_first,20260727,phase8-paired-510-8-1784457646273620100,510,4096,3656c52c2683bed33442617913bf652817e6b88cdc5d8578765d574bb9fd9e69,31000,47000,5285,38518,81965,15.625,31.25,0.0,0.0,25715,8482,22,29,53,8,29,24,0,0,13,11,2052,19622,1080,5013504,9445376,1732608,4161536,20,25,48876470,48876470,1,1,0.12600806451612903,0.08311170212765957,1.5161290322580645,1,1,
measured_paired,2026-07-19T10:40:46.610324+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,9,0,vbs_first,20260728,phase8-paired-510-9-1784457646442377300,510,4096,1584ccdf092c0eb58540f9530d2ba7d4d1922df3365e561d4af20aee242a0ee0,16000,63000,9865,47733,82691,0.0,46.875,0.0,0.0,6135,15267,23,39,74,10,27,29,0,0,18,14,2129,18643,1100,5009408,9449472,1740800,4169728,7,38,52507843,52507843,1,1,0.244140625,0.062003968253968256,3.9375,1,1,
measured_paired,2026-07-19T10:40:46.759772+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,10,0,native_first,20260729,phase8-paired-510-10-1784457646611324600,510,4096,e4520c3e7792021195c3fefd585763e69cfa20ee35c26e8dbb138a4a2c3e1622,32000,46000,8404,37527,70344,0.0,46.875,0.0,0.0,23596,8473,25,30,70,10,28,23,0,0,18,11,2158,19049,940,5128192,9445376,1773568,4161536,19,23,50576470,50576470,1,1,0.1220703125,0.08491847826086957,1.4375,1,1,
measured_paired,2026-07-19T10:40:46.907462+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,11,0,vbs_first,20260730,phase8-paired-510-11-1784457646762906400,510,4096,5413bc1cb98c118694b78553aca9cfbafe5dfa3d53e1f9cdacaa5562dac89d4c,16000,78000,9658,61655,55570,15.625,46.875,0.0,0.0,6342,16345,23,27,71,11,28,46,0,0,16,14,1908,18624,896,5193728,9449472,1736704,4161536,8,41,49033333,49033333,1,1,0.244140625,0.05008012820512821,4.875,1,1,
measured_paired,2026-07-19T10:40:47.075276+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,12,0,native_first,20260731,phase8-paired-510-12-1784457646909471500,510,4096,87712ada6f7ccad7c3c12157bd2775fc92411935a65f19b42634978c815bc247,31000,63000,9582,54750,62768,15.625,62.5,0.0,0.0,21418,8250,26,30,73,10,27,23,0,0,19,11,1916,17488,884,5079040,9469952,1785856,4182016,17,40,48201960,48201960,1,1,0.12600806451612903,0.062003968253968256,2.032258064516129,1,1,
measured_paired,2026-07-19T10:40:47.229610+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,13,0,vbs_first,20260732,phase8-paired-510-13-1784457647078366900,510,4096,57d534afb275fc74e5ef4d6d5dbf61486283c2f858b4c3e91b78abdfbe685984,16000,63000,9849,46943,73460,15.625,31.25,0.0,0.0,6151,16057,18,46,51,14,27,23,0,0,13,12,1926,18088,891,5197824,9437184,1716224,4149248,7,35,48005882,48005882,1,1,0.244140625,0.062003968253968256,3.9375,1,1,
measured_paired,2026-07-19T10:40:47.393004+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,14,0,native_first,20260733,phase8-paired-510-14-1784457647232116700,510,4096,cdb903f1703c658edb6d880e613d2e449218d28d2e95a7da25222373a2963122,31000,62000,8725,53613,67161,15.625,46.875,0.0,0.0,22275,8387,32,32,74,10,28,23,0,0,20,11,1924,19340,992,5197824,9441280,1748992,4161536,18,34,49313725,49313725,1,1,0.12600806451612903,0.06300403225806452,2.0,1,1,
