measurement_type,timestamp_utc,config_hash,configuration,run,is_warmup,execution_order,seed,request_id,rows,payload_bytes,payload_sha256,native_process_wall_us,vbs_process_wall_us,native_process_startup_us,vbs_process_startup_us,vbs_validation_wall_us,native_process_cpu_time_ms,vbs_process_cpu_time_ms,native_normalized_peak_cpu_percent,vbs_normalized_peak_cpu_percent,native_host_total_us,vbs_host_total_us,native_decrypt_us,vbs_decrypt_us,native_hash_us,vbs_hash_us,native_aggregate_us,vbs_aggregate_us,native_dp_noise_us,vbs_dp_noise_us,native_transcript_us,vbs_transcript_us,vbs_attestation_generation_us,vbs_attestation_validation_host_us,vbs_attestation_validation_enclave_us,native_peak_rss_bytes,vbs_peak_rss_bytes,native_peak_private_bytes,vbs_peak_private_bytes,native_resource_sample_count,vbs_resource_sample_count,native_result_fixed,vbs_result_fixed,result_hash_match,result_parity,native_payload_throughput_mib_s,vbs_payload_throughput_mib_s,vbs_slowdown_vs_native,native_ok,vbs_ok,failure_status
measured_paired,2026-07-19T10:41:03.293814+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,16,0,native_first,20260735,phase8-paired-32766-16-1784457663065849300,32766,262144,47e174ddda07a4c463f5f327e455955d08380c85a4bc1d2b48e7c75fc301c065,79000,78000,6804,40810,67833,0.0,62.5,0.0,0.0,72196,37190,160,1301,190,157,1624,1631,0,0,17,17,1895,20250,1163,5365760,11722752,2240512,7278592,49,43,50126991,50126991,1,1,3.1645569620253164,3.2051282051282053,0.9873417721518988,1,1,
measured_paired,2026-07-19T10:41:03.497706+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,17,0,vbs_first,20260736,phase8-paired-32766-17-1784457663309843000,32766,262144,3adbd65e906c6284ea29ffcd4227a6a4075d47ba57720a1dc239fa2be6959ce9,15000,94000,6968,57240,74258,15.625,78.125,0.0,0.0,8032,36760,88,1285,167,165,1671,1639,0,0,21,21,1882,20057,916,5521408,11714560,2256896,7299072,9,56,49964444,49964444,1,1,16.666666666666668,2.6595744680851063,6.266666666666667,1,1,
measured_paired,2026-07-19T10:41:03.695534+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,18,0,native_first,20260737,phase8-paired-32766-18-1784457663513291900,32766,262144,38c754c718bc7642af09cfde031375b55409270fcd20ce3f6ee06f621bccb69b,47000,62000,22208,34678,69781,15.625,78.125,0.0,0.0,24792,27322,160,1303,208,127,1749,1516,0,0,22,16,1896,18562,1184,5513216,11714560,2248704,7294976,21,44,50266099,50266099,1,1,5.319148936170213,4.032258064516129,1.3191489361702127,1,1,
measured_paired,2026-07-19T10:41:03.898807+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,19,0,vbs_first,20260738,phase8-paired-32766-19-1784457663711586700,32766,262144,9c5383b2a4f0ece50b90981a9f04c59bd137b251df7f8be215f240fd9952c746,15000,94000,7006,55252,72527,0.0,62.5,0.0,0.0,7994,38748,87,6872,159,128,1650,1507,0,0,14,18,2075,18657,1143,5365760,11726848,2236416,7303168,9,56,50135170,50135170,1,1,16.666666666666668,2.6595744680851063,6.266666666666667,1,1,
measured_paired,2026-07-19T10:41:04.082556+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,20,0,native_first,20260739,phase8-paired-32766-20-1784457663915315000,32766,262144,dea9ada0b6acbfac851bd4cf905b13dda91127a2dfae84895469ea4944726082,31000,79000,7460,41535,57011,0.0,62.5,0.0,0.0,23540,37465,128,1120,189,125,1706,1446,0,0,20,14,2120,18797,885,5513216,11943936,2248704,7278592,18,41,50220045,50220045,1,1,8.064516129032258,3.1645569620253164,2.5483870967741935,1,1,
measured_paired,2026-07-19T10:41:04.309148+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,21,0,vbs_first,20260740,phase8-paired-32766-21-1784457664102450300,32766,262144,a2d57d1dff609903b96bbdeb02ef10694f242076570ed418488762cbac1d0171,16000,109000,7553,48731,74972,0.0,78.125,0.0,0.0,8447,60269,99,7494,177,138,1887,1620,0,0,17,20,1961,18909,1112,5517312,11968512,2244608,7307264,9,64,49760605,49760605,1,1,15.625,2.293577981651376,6.8125,1,1,
measured_paired,2026-07-19T10:41:04.515477+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,22,0,native_first,20260741,phase8-paired-32766-22-1784457664325579000,32766,262144,b45ae6bd5091cf5b013a1cec2d21ea02f68db5929e15686a61b680eef331e8cf,47000,63000,21762,35822,78037,15.625,46.875,0.0,0.0,25238,27178,104,1067,197,134,1967,1580,0,0,29,21,1970,18798,966,5517312,11710464,2248704,7282688,21,43,50192028,50192028,1,1,5.319148936170213,3.9682539682539684,1.3404255319148937,1,1,
measured_paired,2026-07-19T10:41:04.702253+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,23,0,vbs_first,20260742,phase8-paired-32766-23-1784457664531521600,32766,262144,cb805cf7dcf7bac4ffa144993f788a36108436ae99ffbcb8daf165ddbe0adb43,16000,78000,7269,39857,63817,0.0,62.5,0.0,0.0,8731,38143,101,1850,190,148,1847,1606,0,0,18,18,1984,19732,1121,5505024,11718656,2236416,7290880,10,53,50080388,50080388,1,1,15.625,3.2051282051282053,4.875,1,1,
measured_paired,2026-07-19T10:41:04.899423+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,24,0,native_first,20260743,phase8-paired-32766-24-1784457664719070500,32766,262144,b8f191355081432f90849dc2c46cf81548647285f3f69647d107776141937183,47000,78000,20662,44469,62081,15.625,62.5,0.0,0.0,26338,33531,96,1035,185,131,1966,1576,0,0,23,17,2116,18798,924,5632000,11943936,2265088,7282688,21,48,49920527,49920527,1,1,5.319148936170213,3.2051282051282053,1.6595744680851063,1,1,
measured_paired,2026-07-19T10:41:05.113322+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,25,0,vbs_first,20260744,phase8-paired-32766-25-1784457664913788700,32766,262144,eba6436f46b4f34e04f23b680a0fc0757bbe696a2999cff9a284ddf640a6f382,15000,110000,6840,71457,66980,0.0,78.125,0.0,0.0,8160,38543,129,1446,184,129,1657,1580,0,0,17,16,1962,18918,1004,5705728,11927552,2252800,7294976,9,66,49961850,49961850,1,1,16.666666666666668,2.272727272727273,7.333333333333333,1,1,
measured_paired,2026-07-19T10:41:05.286030+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,26,0,native_first,20260745,phase8-paired-32766-26-1784457665129902000,32766,262144,fcc9cab663da24e4e46f3b0cb9bd234b9ec9c23d32ed16e436af3a100e685f50,31000,63000,6552,36177,60853,15.625,46.875,0.0,0.0,24448,26823,140,1151,166,124,1644,1469,0,0,14,14,1888,18897,1151,5365760,11821056,2236416,7282688,19,34,49848593,49848593,1,1,8.064516129032258,3.9682539682539684,2.032258064516129,1,1,
measured_paired,2026-07-19T10:41:05.483088+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,27,0,vbs_first,20260746,phase8-paired-32766-27-1784457665302074300,32766,262144,769d6c902923df9293de852a3f100d7a7948ac22becca686eed048902884870a,16000,78000,7939,41134,79397,0.0,62.5,0.0,0.0,8061,36866,88,1176,160,125,1646,1462,0,0,13,15,1906,19041,882,5521408,11726848,2260992,7307264,8,47,49883690,49883690,1,1,15.625,3.2051282051282053,4.875,1,1,
measured_paired,2026-07-19T10:41:05.698228+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,28,0,native_first,20260747,phase8-paired-32766-28-1784457665499139700,32766,262144,f1f48847f635291c1d471a5aa2aa785f616ec5a270d453301ea64e8a0836f405,47000,78000,21007,51025,76976,15.625,62.5,0.0,0.0,25993,26975,127,864,184,145,1632,1615,0,0,17,22,1920,19078,1099,5775360,11726848,2342912,7303168,20,46,49767716,49767716,1,1,5.319148936170213,3.2051282051282053,1.6595744680851063,1,1,
measured_paired,2026-07-19T10:41:05.905758+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,29,0,vbs_first,20260748,phase8-paired-32766-29-1784457665714674700,32766,262144,80ff57402a5784129c19ef625b36971f221710aa462a7e638a06e23ef3a4c4a3,31000,94000,23077,46085,75111,15.625,46.875,0.0,0.0,7923,47915,84,1152,172,126,1625,1488,0,0,14,14,1961,18651,884,5378048,11718656,2256896,7290880,9,54,49991820,49991820,1,1,8.064516129032258,2.6595744680851063,3.032258064516129,1,1,
measured_paired,2026-07-19T10:41:06.119611+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,30,0,native_first,20260749,phase8-paired-32766-30-1784457665921123400,32766,262144,3bbb8b51b3fb9314d9ee2a554fd0d2ebe7d11c1d4b7160c14a59610f0902d40d,47000,63000,21363,34295,97826,15.625,62.5,0.0,0.0,25637,28705,146,1119,175,129,1778,1485,0,0,22,20,1933,18986,883,5435392,11718656,2240512,7290880,20,36,49825886,49825886,1,1,5.319148936170213,3.9682539682539684,1.3404255319148937,1,1,
measured_paired,2026-07-19T10:41:06.804549+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,1,0,vbs_first,20260720,phase8-paired-99998-1-1784457666513945900,99998,800000,ccdc3d1bb00e11f5116d1b000f0ac0544c634de1d5c1021e0660b3c1ddc78faf,31000,203000,18460,60035,60747,15.625,187.5,0.0,0.0,12540,142965,326,5468,447,387,5247,4517,0,0,59,18,1925,18214,937,6443008,17620992,3321856,13025280,12,117,50053741,50053741,1,1,24.610950100806452,3.7583224291871917,6.548387096774194,1,1,
measured_paired,2026-07-19T10:41:07.062407+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,2,0,native_first,20260721,phase8-paired-99998-2-1784457666849021800,99998,800000,4ad1717a99091b5ad40e3995e9b90eedbad7beffbc429307e40c9dcdf9c5c0cb,47000,109000,15110,41453,56037,31.25,109.375,0.0,0.0,31890,67547,300,2686,409,364,5111,4727,0,0,25,26,1909,17550,899,6459392,17608704,3330048,12955648,24,69,49831296,49831296,1,1,16.23275432180851,6.999444524082569,2.3191489361702127,1,1,
measured_paired,2026-07-19T10:41:07.331145+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,3,0,vbs_first,20260722,phase8-paired-99998-3-1784457667104810000,99998,800000,aa49ffe775ae512a18bbc28ad16eb05ddfc987823b05f8ca3550b9eb23bb840a,16000,140000,2930,50953,68963,15.625,109.375,0.0,0.0,13070,89047,312,17700,408,382,5624,4521,0,0,30,22,1972,18779,882,6443008,17616896,3313664,12951552,12,78,49959069,49959069,1,1,47.6837158203125,5.449567522321428,8.75,1,1,
measured_paired,2026-07-19T10:41:07.607996+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,4,0,native_first,20260723,phase8-paired-99998-4-1784457667375389600,99998,800000,bd955134c7674b57a1f4c9bb9d892afa3b44f7a96958322ac49bfe3dcf887e1e,47000,125000,19053,39612,61795,15.625,109.375,0.0,0.0,27947,85388,323,2700,407,374,5109,4592,0,0,20,23,1937,18908,928,6766592,17612800,3321856,12947456,22,75,50241434,50241434,1,1,16.23275432180851,6.103515625,2.6595744680851063,1,1,
measured_paired,2026-07-19T10:41:07.927431+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,5,0,vbs_first,20260724,phase8-paired-99998-5-1784457667649102700,99998,800000,c094e002c19adcf5fca242d6d762a6a772b98997359b2708d8eb03453c0e7c89,32000,171000,19499,53865,76932,15.625,140.625,0.0,0.0,12501,117135,375,3143,434,387,5050,4575,0,0,22,19,1938,18847,1006,6459392,17620992,3334144,12963840,11,101,50193283,50193283,1,1,23.84185791015625,4.461634228801169,5.34375,1,1,
measured_paired,2026-07-19T10:41:08.208635+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,6,0,native_first,20260725,phase8-paired-99998-6-1784457667973139400,99998,800000,759bd884cf37cffdad137db2ad3216736306bdcbea3f3f52ffc3f1a4bd101a0e,31000,125000,2298,54666,69221,31.25,109.375,0.0,0.0,28702,70334,343,2449,452,367,5170,4560,0,0,17,19,1977,18962,953,6688768,17616896,3383296,12947456,22,74,50118432,50118432,1,1,24.610950100806452,6.103515625,4.032258064516129,1,1,
measured_paired,2026-07-19T10:41:08.477408+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,7,0,vbs_first,20260726,phase8-paired-99998-7-1784457668257313500,99998,800000,d5b66050154ac66b29a64a7c512f69fabf12a45ce8cc81a29ebf4101791de703,32000,109000,19716,36531,78805,15.625,78.125,0.0,0.0,12284,72469,258,3259,407,369,5214,4415,0,0,25,19,1913,18074,883,6447104,17600512,3321856,12931072,11,67,50079861,50079861,1,1,23.84185791015625,6.999444524082569,3.40625,1,1,
measured_paired,2026-07-19T10:41:08.744317+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,8,0,native_first,20260727,phase8-paired-99998-8-1784457668528538000,99998,800000,1d9b4ae343befed6f034a31e833c86ec50e22ac8ebcd9173392b050b57efd18c,46000,94000,17456,27995,72850,15.625,93.75,0.0,0.0,28544,66005,481,2739,432,363,5122,4449,0,0,22,19,1914,19963,948,6455296,17608704,3325952,12947456,21,59,50041650,50041650,1,1,16.585640285326086,8.116377160904255,2.0434782608695654,1,1,
measured_paired,2026-07-19T10:41:08.998107+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,9,0,vbs_first,20260728,phase8-paired-99998-9-1784457668787622100,99998,800000,b9d68235ddcad6a510cdc2d3bb4b1bbceafd5a917b4a5cda3e0bd45f57549238,31000,110000,18518,37617,70028,15.625,78.125,0.0,0.0,12482,72383,267,2227,455,382,5239,4441,0,0,37,19,1875,19141,1015,6590464,17596416,3330048,12931072,12,67,50067681,50067681,1,1,24.610950100806452,6.9358132102272725,3.5483870967741935,1,1,
measured_paired,2026-07-19T10:41:09.284155+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,10,0,native_first,20260729,phase8-paired-99998-10-1784457669044303400,99998,800000,57e17d12e6b0c99c4e502cff046ff8d7a369045cad3a7c6b7fa23577be9e734d,47000,125000,17392,57654,73172,15.625,109.375,0.0,0.0,29608,67346,344,3135,466,382,5656,4665,0,0,38,23,2020,18413,931,6438912,17424384,3309568,12943360,23,75,49926388,49926388,1,1,16.23275432180851,6.103515625,2.6595744680851063,1,1,
measured_paired,2026-07-19T10:41:09.602423+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,11,0,vbs_first,20260730,phase8-paired-99998-11-1784457669326190500,99998,800000,e5154513ca7193d8cfb3dc8d35026d016ffc4312e836487e16b2ec8fe2b38441,31000,188000,18086,42594,61251,15.625,171.875,0.0,0.0,12914,145406,296,19038,474,393,5403,4858,0,0,33,28,2277,18596,936,6578176,17604608,3321856,12967936,12,109,50100032,50100032,1,1,24.610950100806452,4.058188580452128,6.064516129032258,1,1,
measured_paired,2026-07-19T10:41:09.862047+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,12,0,native_first,20260731,phase8-paired-99998-12-1784457669645361400,99998,800000,1c3a0dc86095605abd7dace89db14a37c23b109524f5fef4a3d8515939d0b2b8,31000,109000,1989,37261,67850,31.25,93.75,0.0,0.0,29011,71739,230,2554,418,449,5508,4943,0,0,36,24,2540,18719,967,6447104,17604608,3317760,12939264,22,63,50046980,50046980,1,1,24.610950100806452,6.999444524082569,3.5161290322580645,1,1,
measured_paired,2026-07-19T10:41:10.114615+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,13,0,vbs_first,20260732,phase8-paired-99998-13-1784457669906193400,99998,800000,c22c667ab1c453d182bb81804ba66eb272ee217b4eb7ce2d6b0da00757a581de,16000,125000,3623,40843,57528,15.625,109.375,0.0,0.0,12377,84157,275,2528,413,431,5095,5340,0,0,28,33,2142,18937,926,6586368,17604608,3325952,12926976,12,76,49806616,49806616,1,1,47.6837158203125,6.103515625,7.8125,1,1,
measured_paired,2026-07-19T10:41:10.367008+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,14,0,native_first,20260733,phase8-paired-99998-14-1784457670159506100,99998,800000,5aa54f1bf988ef51af228dd8c33dff74c916ecce85ec12493c395d74fbf0b006,31000,110000,273,43146,61743,31.25,93.75,0.0,0.0,30727,66854,330,2960,418,383,5214,4623,0,0,34,22,1951,19165,935,6594560,17625088,3334144,12955648,23,61,50065031,50065031,1,1,24.610950100806452,6.9358132102272725,3.5483870967741935,1,1,
measured_paired,2026-07-19T10:41:10.653036+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,15,0,vbs_first,20260734,phase8-paired-99998-15-1784457670410099700,99998,800000,9000256d7f16b5a7721f4fe66c29cabc0e2c849c205d88c6efe09a97616b4229,31000,125000,18581,48772,86609,15.625,156.25,0.0,0.0,12419,76228,362,3132,442,372,5053,4669,0,0,15,24,1920,18195,879,6590464,17428480,3325952,12931072,12,76,50057751,50057751,1,1,24.610950100806452,6.103515625,4.032258064516129,1,1,
measured_paired,2026-07-19T10:41:10.956359+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,16,0,native_first,20260735,phase8-paired-99998-16-1784457670695038300,99998,800000,cef6796eda31ab9ef37b557eb20542cf650fb4d28ddc95ebeec207f3bf6226f5,47000,141000,18224,37193,64435,15.625,156.25,0.0,0.0,28776,103807,352,12995,470,378,5622,4460,0,0,43,24,2009,20154,993,6492160,17596416,3321856,12922880,22,92,50010560,50010560,1,1,16.23275432180851,5.410918107269504,3.0,1,1,
measured_paired,2026-07-19T10:41:11.235982+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,17,0,vbs_first,20260736,phase8-paired-99998-17-1784457670999843700,99998,800000,3a0c9fe4faa04f4e5b3cd6b7a344e14bcd6c635701bb3ea9b6265ca1b225aa28,32000,125000,19783,50785,87862,15.625,93.75,0.0,0.0,12217,74215,236,2550,412,363,5015,4481,0,0,21,18,1937,18224,888,6443008,17305600,3317760,12947456,12,75,50130792,50130792,1,1,23.84185791015625,6.103515625,3.90625,1,1,
measured_paired,2026-07-19T10:41:11.597559+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,18,0,native_first,20260737,phase8-paired-99998-18-1784457671280014900,99998,800000,dd6b7aa940ff852daa874f87352fc4c6a1b90232f2e8a0ee251c74f9fd72870c,46000,204000,18653,50203,77367,15.625,187.5,0.0,0.0,27347,153797,529,19524,459,374,5217,4413,0,0,31,24,2006,19851,954,6451200,17608704,3321856,12926976,22,123,50065001,50065001,1,1,16.585640285326086,3.73989928002451,4.434782608695652,1,1,
measured_paired,2026-07-19T10:41:11.867156+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,19,0,vbs_first,20260738,phase8-paired-99998-19-1784457671641064300,99998,800000,867cba1f9b21eba05f3eebf10d798f92228dfb6d19236ff1c57b8fee1c892c9e,31000,125000,18851,38977,66823,15.625,93.75,0.0,0.0,12149,86023,236,2588,403,370,5074,4516,0,0,21,45,1951,19553,976,6590464,17612800,3325952,12935168,12,79,50077451,50077451,1,1,24.610950100806452,6.103515625,4.032258064516129,1,1,
measured_paired,2026-07-19T10:41:12.116549+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,20,0,native_first,20260739,phase8-paired-99998-20-1784457671909744100,99998,800000,175f5fb561ab5cd8dd389feccef7e0e2a4d0e1de1414562fb3f6f17b763ff837,31000,110000,2686,43714,59622,15.625,93.75,0.0,0.0,28314,66286,415,2629,517,395,5146,4461,0,0,19,18,1922,17956,1158,6594560,17600512,3334144,12935168,21,63,50059601,50059601,1,1,24.610950100806452,6.9358132102272725,3.5483870967741935,1,1,
measured_paired,2026-07-19T10:41:12.411425+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,21,0,vbs_first,20260740,phase8-paired-99998-21-1784457672157834100,99998,800000,46088c0bead31527312b89b26329b380ddb200ff13a7546094eeafa8a4c008be,31000,141000,18690,44844,79382,15.625,140.625,0.0,0.0,12310,96156,322,2439,428,372,5032,4511,0,0,17,21,1936,17923,1004,6664192,17526784,3366912,12935168,12,90,49907428,49907428,1,1,24.610950100806452,5.410918107269504,4.548387096774194,1,1,
measured_paired,2026-07-19T10:41:12.682505+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,22,0,native_first,20260741,phase8-paired-99998-22-1784457672456464800,99998,800000,cb05d82eb8282615eef2b193aaae7f6f98c82ba9743fd28095b37fc1e25d8d92,31000,110000,3541,43457,74205,15.625,93.75,0.0,0.0,27459,66543,318,2755,432,368,5025,5324,0,0,27,23,1914,19520,1026,6582272,17616896,3321856,12943360,22,63,50220634,50220634,1,1,24.610950100806452,6.9358132102272725,3.5483870967741935,1,1,
measured_paired,2026-07-19T10:41:12.927612+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,23,0,vbs_first,20260742,phase8-paired-99998-23-1784457672724972800,99998,800000,800ade585c658552602082e2dc9a338992a2b12d832074f560a70e61a75d1a88,31000,109000,17803,33776,59820,15.625,93.75,0.0,0.0,13197,75224,398,3249,430,426,5722,4706,0,0,26,20,1888,19003,1149,6459392,17608704,3338240,12926976,12,68,50092511,50092511,1,1,24.610950100806452,6.999444524082569,3.5161290322580645,1,1,
measured_paired,2026-07-19T10:41:13.219153+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,24,0,native_first,20260743,phase8-paired-99998-24-1784457672968807500,99998,800000,ae2d19f924a600f7ad7ff46661c2132189a9b3a7a600ff6a89efd0ed0064abbc,31000,156000,852,49647,58034,15.625,140.625,0.0,0.0,30148,106353,360,1878,473,366,5111,4445,0,0,29,18,1898,18564,981,6447104,17608704,3325952,12935168,24,90,49954689,49954689,1,1,24.610950100806452,4.890637520032051,5.032258064516129,1,1,
measured_paired,2026-07-19T10:41:13.519203+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,25,0,vbs_first,20260744,phase8-paired-99998-25-1784457673262059800,99998,800000,19a860d6ada93be5d47f06098eca4d544f77b31db2db40e55e38e584dfd840af,31000,172000,18481,55578,58050,15.625,156.25,0.0,0.0,12519,116422,359,18949,442,377,5056,4547,0,0,22,25,1904,19604,930,6463488,17432576,3330048,12939264,12,104,49853707,49853707,1,1,24.610950100806452,4.435694494912791,5.548387096774194,1,1,
measured_paired,2026-07-19T10:41:13.804209+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,26,0,native_first,20260745,phase8-paired-99998-26-1784457673563820700,99998,800000,73e7c0930d920d762b409212faeae01f460f0f0a2ec9dbe9fc5de1e53a6a59fc,32000,125000,3787,59489,72094,15.625,109.375,0.0,0.0,28213,65511,397,2779,447,362,4978,4522,0,0,20,21,1900,17761,886,6455296,17608704,3330048,12931072,21,75,49903558,49903558,1,1,23.84185791015625,6.103515625,3.90625,1,1,
measured_paired,2026-07-19T10:41:14.076148+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,27,0,vbs_first,20260746,phase8-paired-99998-27-1784457673845690400,99998,800000,1bf9965cbbc4b47b7968574c0cc0273636b4187a50714191b01073406fc8c7c4,16000,140000,3577,34049,59455,15.625,125.0,0.0,0.0,12423,105951,237,2963,411,368,5217,4474,0,0,36,19,2101,18768,967,6451200,17240064,3321856,12947456,12,88,50105282,50105282,1,1,47.6837158203125,5.449567522321428,8.75,1,1,
measured_paired,2026-07-19T10:41:14.362218+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,28,0,native_first,20260747,phase8-paired-99998-28-1784457674119078500,99998,800000,6125110ada9ca53e14018747a5566087948df9c7657085fd5cb13ad1795ab462,47000,110000,15598,37216,81299,15.625,93.75,0.0,0.0,31402,72784,300,3273,479,410,6160,4951,0,0,36,25,2081,18879,968,6451200,17616896,3325952,12951552,24,69,49961179,49961179,1,1,16.23275432180851,6.9358132102272725,2.3404255319148937,1,1,
measured_paired,2026-07-19T10:41:14.656510+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,29,0,vbs_first,20260748,phase8-paired-99998-29-1784457674408343000,99998,800000,3c60134e4c9622a6012bdcb5160150c085a4ed75ad75ab5ae17ac3bcb877ba18,32000,156000,18813,37082,58473,15.625,125.0,0.0,0.0,13187,118918,272,17199,455,401,5706,4742,0,0,42,22,2040,18384,882,6717440,17625088,3371008,12959744,13,99,50070541,50070541,1,1,23.84185791015625,4.890637520032051,4.875,1,1,
measured_paired,2026-07-19T10:41:14.964141+00:00,4924a5d60e36451ff68f2e2aecb3766d0fc3cd871f2e95c9b8c1ae4bd12dbc3f,Debug,30,0,native_first,20260749,phase8-paired-99998-30-1784457674698127900,99998,800000,2688fca39eef0694631ffdf49cbb2a36627875fe26883f68f488fcef96e51bdd,47000,157000,18479,47093,70968,15.625,156.25,0.0,0.0,28521,109907,245,2910,446,367,5314,4522,0,0,30,21,1914,18449,1092,6594560,17608704,3334144,12926976,23,91,49844186,49844186,1,1,16.23275432180851,4.859486962579618,3.3404255319148937,1,1,
