measurement_type,timestamp_utc,config_hash,epsilon_requested,privacy_cost_fixed,request_index,accepted,reverted,reason,latency_ms,budget_total_fixed,budget_used_fixed,budget_reserved_fixed,budget_remaining_fixed,budget_invariant_violations,process_cpu_time_ms,normalized_peak_cpu_percent,peak_working_set_bytes,peak_private_bytes,resource_sample_count,failure_status
measured_local_hardhat,2026-07-19T10:52:19.413Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,1,1,0,,192.22910000011325,5000000,186154,0,4813846,0,0,0,1257787392,1488334848,1,
measured_local_hardhat,2026-07-19T10:52:19.811Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,2,1,0,,202.44050000049174,5000000,372308,0,4627692,0,0,0,1257787392,1488334848,1,
measured_local_hardhat,2026-07-19T10:52:20.204Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,3,1,0,,203.48450000025332,5000000,558462,0,4441538,0,0,0,1257787392,1484599296,1,
measured_local_hardhat,2026-07-19T10:52:20.596Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,4,1,0,,198.29870000109076,5000000,744616,0,4255384,0,0,0,1257787392,1484468224,1,
measured_local_hardhat,2026-07-19T10:52:20.982Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,5,1,0,,192.59080000035465,5000000,930770,0,4069230,0,0,0,1257787392,1484337152,1,
measured_local_hardhat,2026-07-19T10:52:21.378Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,6,1,0,,203.54209999926388,5000000,1116924,0,3883076,0,0,0,1257787392,1484206080,1,
measured_local_hardhat,2026-07-19T10:52:21.799Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,7,1,0,,217.4980999995023,5000000,1303078,0,3696922,0,0,0,1257787392,1481580544,1,
measured_local_hardhat,2026-07-19T10:52:22.192Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,8,1,0,,195.03380000032485,5000000,1489232,0,3510768,0,0,0,1257787392,1481711616,1,
measured_local_hardhat,2026-07-19T10:52:22.576Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,9,1,0,,196.28160000033677,5000000,1675386,0,3324614,0,0,0,1257787392,1481711616,1,
measured_local_hardhat,2026-07-19T10:52:22.958Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,10,1,0,,191.0651999991387,5000000,1861540,0,3138460,0,0,0,1257787392,1477050368,1,
measured_local_hardhat,2026-07-19T10:52:23.342Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,11,1,0,,196.31629999913275,5000000,2047694,0,2952306,0,0,0,1257787392,1473310720,1,
measured_local_hardhat,2026-07-19T10:52:23.728Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,12,1,0,,193.95459999889135,5000000,2233848,0,2766152,0,0,0,1257787392,1473708032,1,
measured_local_hardhat,2026-07-19T10:52:24.114Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,13,1,0,,193.9472000002861,5000000,2420002,0,2579998,0,16,0.5135993401242346,1257787392,1473708032,1,
measured_local_hardhat,2026-07-19T10:52:24.505Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,14,1,0,,202.61450000107288,5000000,2606156,0,2393844,0,0,0,1257787392,1473708032,1,
measured_local_hardhat,2026-07-19T10:52:24.886Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,15,1,0,,193.93119999952614,5000000,2792310,0,2207690,0,0,0,1257787392,1473576960,1,
measured_local_hardhat,2026-07-19T10:52:25.281Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,16,1,0,,202.5139999985695,5000000,2978464,0,2021536,0,15,0.4809391626074351,1257787392,1473576960,1,
measured_local_hardhat,2026-07-19T10:52:25.665Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,17,1,0,,197.49169999919832,5000000,3164618,0,1835382,0,0,0,1257787392,1473708032,1,
measured_local_hardhat,2026-07-19T10:52:26.045Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,18,1,0,,194.01830000057817,5000000,3350772,0,1649228,0,16,0.5282555996398484,1257787392,1473708032,1,
measured_local_hardhat,2026-07-19T10:52:26.439Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,19,1,0,,200.42280000075698,5000000,3536926,0,1463074,0,0,0,1257787392,1471340544,1,
measured_local_hardhat,2026-07-19T10:52:26.832Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,20,1,0,,196.38439999893308,5000000,3723080,0,1276920,0,16,0.5024910996252314,1257787392,1471340544,1,
measured_local_hardhat,2026-07-19T10:52:27.226Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,21,1,0,,196.1929999999702,5000000,3909234,0,1090766,0,0,0,1257787392,1471471616,1,
measured_local_hardhat,2026-07-19T10:52:27.613Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,22,1,0,,195.3030000012368,5000000,4095388,0,904612,0,16,0.5136742657945982,1257787392,1471733760,1,
measured_local_hardhat,2026-07-19T10:52:28.004Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,23,1,0,,196.63040000014007,5000000,4281542,0,718458,0,15,0.4762456299710295,1257787392,1471733760,1,
measured_local_hardhat,2026-07-19T10:52:28.386Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,24,1,0,,191.30010000057518,5000000,4467696,0,532304,0,0,0,1257787392,1471733760,1,
measured_local_hardhat,2026-07-19T10:52:28.776Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,25,1,0,,194.67760000005364,5000000,4653850,0,346150,0,0,0,1257787392,1471864832,1,
measured_local_hardhat,2026-07-19T10:52:29.162Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,26,1,0,,192.61539999954402,5000000,4840004,0,159996,0,15,0.47569876977772046,1257787392,1471864832,1,
measured_local_hardhat,2026-07-19T10:52:29.556Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,27,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'",201.45199999958277,5000000,4840004,0,159996,0,16,0.5100747412534175,1257787392,1472192512,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'"
measured_local_hardhat,2026-07-19T10:52:29.950Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,28,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'",200.40530000068247,5000000,4840004,0,159996,0,0,0,1257787392,1472192512,2,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'"
measured_local_hardhat,2026-07-19T10:52:30.340Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,29,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'",193.339999999851,5000000,4840004,0,159996,0,0,0,1257787392,1442643968,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'"
measured_local_hardhat,2026-07-19T10:52:30.729Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,30,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'",195.3491999991238,5000000,4840004,0,159996,0,0,0,1257787392,1442922496,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'"
measured_local_hardhat,2026-07-19T10:52:31.128Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,31,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'",199.7367000002414,5000000,4840004,0,159996,0,94,100,1257787392,1442922496,2,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'"
measured_local_hardhat,2026-07-19T10:52:31.521Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.05,186154,32,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'",197.20139999873936,5000000,4840004,0,159996,0,0,0,1257787392,1437188096,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xc033845ea6634726412ec9c73d4c96da1b01df78eb669f8b0a43864042be93d7"", 186154, 159996)'"
measured_local_hardhat,2026-07-19T10:52:31.918Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,1,1,0,,196.99019999988377,5000000,196379,0,4803621,0,0,0,1257787392,1440673792,2,
measured_local_hardhat,2026-07-19T10:52:32.307Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,2,1,0,,193.47819999977946,5000000,392758,0,4607242,0,0,0,1257787392,1440808960,1,
measured_local_hardhat,2026-07-19T10:52:32.698Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,3,1,0,,190.73660000041127,5000000,589137,0,4410863,0,15,0.46183858556960045,1257787392,1440808960,1,
measured_local_hardhat,2026-07-19T10:52:33.093Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,4,1,0,,198.4769999999553,5000000,785516,0,4214484,0,16,0.5006405696117052,1257787392,1440415744,1,
measured_local_hardhat,2026-07-19T10:52:33.479Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,5,1,0,,196.61639999970794,5000000,981895,0,4018105,0,0,0,1257787392,1440153600,1,
measured_local_hardhat,2026-07-19T10:52:33.865Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,6,1,0,,197.07059999927878,5000000,1178274,0,3821726,0,30,0.9777347632427259,1257787392,1439952896,1,
measured_local_hardhat,2026-07-19T10:52:34.252Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,7,1,0,,191.5492000002414,5000000,1374653,0,3625347,0,0,0,1257787392,1440083968,1,
measured_local_hardhat,2026-07-19T10:52:34.653Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,8,1,0,,203.4212999995798,5000000,1571032,0,3428968,0,0,0,1257787392,1440083968,1,
measured_local_hardhat,2026-07-19T10:52:35.035Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,9,1,0,,194.92599999904633,5000000,1767411,0,3232589,0,0,0,1257787392,1439952896,1,
measured_local_hardhat,2026-07-19T10:52:35.424Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,10,1,0,,193.42219999991357,5000000,1963790,0,3036210,0,16,0.5047902066667053,1257787392,1440083968,1,
measured_local_hardhat,2026-07-19T10:52:35.817Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,11,1,0,,196.1000999994576,5000000,2160169,0,2839831,0,16,0.501523880309281,1257787392,1440083968,1,
measured_local_hardhat,2026-07-19T10:52:36.227Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,12,1,0,,221.34869999997318,5000000,2356548,0,2643452,0,0,0,1257787392,1440083968,1,
measured_local_hardhat,2026-07-19T10:52:36.637Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,13,1,0,,202.67389999888837,5000000,2552927,0,2447073,0,16,0.47321911086149737,1257787392,1440354304,1,
measured_local_hardhat,2026-07-19T10:52:37.041Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,14,1,0,,210.08300000056624,5000000,2749306,0,2250694,0,0,0,1257787392,1440354304,1,
measured_local_hardhat,2026-07-19T10:52:37.421Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,15,1,0,,192.98909999988973,5000000,2945685,0,2054315,0,30,0.985127982568729,1257787392,1440485376,1,
measured_local_hardhat,2026-07-19T10:52:37.808Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,16,1,0,,193.93270000070333,5000000,3142064,0,1857936,0,0,0,1257787392,1440485376,1,
measured_local_hardhat,2026-07-19T10:52:38.198Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,17,1,0,,197.3034000005573,5000000,3338443,0,1661557,0,16,0.509799103467289,1257787392,1440485376,1,
measured_local_hardhat,2026-07-19T10:52:38.587Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,18,1,0,,197.6411000005901,5000000,3534822,0,1465178,0,16,0.5160637751630409,1257787392,1440485376,1,
measured_local_hardhat,2026-07-19T10:52:39.001Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,19,1,0,,196.53760000132024,5000000,3731201,0,1268799,0,0,0,1257787392,1437466624,1,
measured_local_hardhat,2026-07-19T10:52:39.399Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,20,1,0,,201.68780000135303,5000000,3927580,0,1072420,0,16,0.5018928890313481,1257787392,1437597696,1,
measured_local_hardhat,2026-07-19T10:52:39.782Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,21,1,0,,194.7017000000924,5000000,4123959,0,876041,0,32,1.0472196579833515,1257787392,1437597696,1,
measured_local_hardhat,2026-07-19T10:52:40.167Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,22,1,0,,194.23650000058115,5000000,4320338,0,679662,0,0,0,1257787392,1439809536,1,
measured_local_hardhat,2026-07-19T10:52:40.551Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,23,1,0,,195.3776999991387,5000000,4516717,0,483283,0,15,0.4878949997947826,1257787392,1439809536,1,
measured_local_hardhat,2026-07-19T10:52:40.941Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,24,1,0,,192.45830000005662,5000000,4713096,0,286904,0,0,0,1257787392,1439940608,1,
measured_local_hardhat,2026-07-19T10:52:41.337Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,25,1,0,,201.0936999991536,5000000,4909475,0,90525,0,16,0.5043800362301052,1257787392,1440071680,1,
measured_local_hardhat,2026-07-19T10:52:41.736Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,26,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",201.08140000142157,5000000,4909475,0,90525,0,0,0,1257787392,1440071680,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:42.127Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,27,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",202.5589000005275,5000000,4909475,0,90525,0,0,0,1257787392,1440858112,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:42.525Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,28,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",194.04530000127852,5000000,4909475,0,90525,0,0,0,1257787392,1440989184,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:42.897Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,29,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",186.54910000041127,5000000,4909475,0,90525,0,15,0.5037633134546375,1257787392,1441120256,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:43.284Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,30,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",192.06430000066757,5000000,4909475,0,90525,0,0,0,1257787392,1441251328,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:43.672Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,31,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",196.60549999959767,5000000,4909475,0,90525,0,0,0,1257787392,1441382400,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:44.050Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.1,196379,32,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'",193.05450000055134,5000000,4909475,0,90525,0,0,0,1257787392,1441513472,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa534957a2558e5355c7ebd7e5f06621351261056d060cf868cb30b35855c7177"", 196379, 90525)'"
measured_local_hardhat,2026-07-19T10:52:44.444Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,1,1,0,,195.74309999868274,5000000,237278,0,4762722,0,0,0,1257787392,1441918976,1,
measured_local_hardhat,2026-07-19T10:52:44.832Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,2,1,0,,198.71870000101626,5000000,474556,0,4525444,0,31,1.003056020481184,1257787392,1441918976,2,
measured_local_hardhat,2026-07-19T10:52:45.217Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,3,1,0,,193.88879999890924,5000000,711834,0,4288166,0,0,0,1257787392,1443397632,2,
measured_local_hardhat,2026-07-19T10:52:45.604Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,4,1,0,,200.60830000042915,5000000,949112,0,4050888,0,0,0,1257787392,1443397632,1,
measured_local_hardhat,2026-07-19T10:52:45.987Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,5,1,0,,191.67709999904037,5000000,1186390,0,3813610,0,16,0.5167809097003042,1257787392,1437224960,1,
measured_local_hardhat,2026-07-19T10:52:46.388Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,6,1,0,,204.07919999957085,5000000,1423668,0,3576332,0,0,0,1257787392,1437224960,1,
measured_local_hardhat,2026-07-19T10:52:46.782Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,7,1,0,,197.43550000153482,5000000,1660946,0,3339054,0,0,0,1257787392,1437356032,1,
measured_local_hardhat,2026-07-19T10:52:47.178Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,8,1,0,,196.81430000066757,5000000,1898224,0,3101776,0,0,0,1257787392,1437356032,1,
measured_local_hardhat,2026-07-19T10:52:47.566Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,9,1,0,,189.96939999982715,5000000,2135502,0,2864498,0,0,0,1257787392,1437093888,1,
measured_local_hardhat,2026-07-19T10:52:47.955Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,10,1,0,,194.72399999946356,5000000,2372780,0,2627220,0,15,0.4752256624922809,1257787392,1436962816,1,
measured_local_hardhat,2026-07-19T10:52:48.336Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,11,1,0,,192.8442000001669,5000000,2610058,0,2389942,0,0,0,1257787392,1436831744,1,
measured_local_hardhat,2026-07-19T10:52:48.730Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,12,1,0,,199.4225000012666,5000000,2847336,0,2152664,0,0,0,1257787392,1436700672,1,
measured_local_hardhat,2026-07-19T10:52:49.125Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,13,1,0,,195.27230000123382,5000000,3084614,0,1915386,0,16,0.4944796294186148,1257787392,1436831744,1,
measured_local_hardhat,2026-07-19T10:52:49.505Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,14,1,0,,192.4890000000596,5000000,3321892,0,1678108,0,0,0,1257787392,1436962816,1,
measured_local_hardhat,2026-07-19T10:52:49.889Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,15,1,0,,196.68229999952018,5000000,3559170,0,1440830,0,0,0,1257787392,1436962816,1,
measured_local_hardhat,2026-07-19T10:52:50.271Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,16,1,0,,191.91779999993742,5000000,3796448,0,1203552,0,0,0,1257787392,1436831744,1,
measured_local_hardhat,2026-07-19T10:52:50.655Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,17,1,0,,192.44349999912083,5000000,4033726,0,966274,0,15,0.4834954009929348,1257787392,1436700672,1,
measured_local_hardhat,2026-07-19T10:52:51.042Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,18,1,0,,200.95940000005066,5000000,4271004,0,728996,0,0,0,1257787392,1436700672,1,
measured_local_hardhat,2026-07-19T10:52:51.443Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,19,1,0,,202.57789999991655,5000000,4508282,0,491718,0,15,0.46588689210430917,1257787392,1436569600,1,
measured_local_hardhat,2026-07-19T10:52:51.827Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,20,1,0,,187.59219999983907,5000000,4745560,0,254440,0,0,0,1257787392,1436176384,1,
measured_local_hardhat,2026-07-19T10:52:52.213Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,21,1,0,,196.14560000039637,5000000,4982838,0,17162,0,0,0,1257787392,1436045312,1,
measured_local_hardhat,2026-07-19T10:52:52.594Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,22,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",189.42700000107288,5000000,4982838,0,17162,0,16,0.5201963637254509,1257787392,1435783168,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:52.987Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,23,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",194.6030000001192,5000000,4982838,0,17162,0,16,0.49996825201870865,1257787392,1436045312,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
