measurement_type,timestamp_utc,config_hash,epsilon_requested,privacy_cost_fixed,request_index,accepted,reverted,reason,latency_ms,budget_total_fixed,budget_used_fixed,budget_reserved_fixed,budget_remaining_fixed,budget_invariant_violations,process_cpu_time_ms,normalized_peak_cpu_percent,peak_working_set_bytes,peak_private_bytes,resource_sample_count,failure_status
measured_local_hardhat,2026-07-19T10:52:53.369Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,24,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",194.9802000001073,5000000,4982838,0,17162,0,0,0,1257787392,1436045312,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:53.754Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,25,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",192.74670000001788,5000000,4982838,0,17162,0,0,0,1257787392,1435914240,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:54.145Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,26,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",193.042199999094,5000000,4982838,0,17162,0,0,0,1257787392,1436176384,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:54.532Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,27,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",191.92090000025928,5000000,4982838,0,17162,0,0,0,1257787392,1436307456,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:54.937Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,28,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",197.96320000104606,5000000,4982838,0,17162,0,0,0,1257787392,1436569600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:55.324Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,29,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",195.67699999921024,5000000,4982838,0,17162,0,0,0,1257787392,1436831744,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:55.698Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,30,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",187.14079999923706,5000000,4982838,0,17162,0,16,0.5306864110309726,1257787392,1436831744,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:56.079Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,31,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",195.30569999851286,5000000,4982838,0,17162,0,16,0.5339521482807431,1257787392,1436962816,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:56.478Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.2,237278,32,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'",198.8497000001371,5000000,4982838,0,17162,0,0,0,1257787392,1437224960,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xa0964f467af8103e9427e1198f3177f45557c11e8b7fe611ccf9f59ca003317d"", 237278, 17162)'"
measured_local_hardhat,2026-07-19T10:52:56.875Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,1,1,0,,195.55069999955595,5000000,267953,0,4732047,0,0,0,1257787392,1437384704,1,
measured_local_hardhat,2026-07-19T10:52:57.253Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,2,1,0,,190.892100000754,5000000,535906,0,4464094,0,0,0,1257787392,1437384704,1,
measured_local_hardhat,2026-07-19T10:52:57.642Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,3,1,0,,199.88140000030398,5000000,803859,0,4196141,0,0,0,1257787392,1437384704,1,
measured_local_hardhat,2026-07-19T10:52:58.033Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,4,1,0,,198.1942999996245,5000000,1071812,0,3928188,0,0,0,1257787392,1436991488,1,
measured_local_hardhat,2026-07-19T10:52:58.419Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,5,1,0,,193.99039999954402,5000000,1339765,0,3660235,0,0,0,1257787392,1447059456,1,
measured_local_hardhat,2026-07-19T10:52:58.814Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,6,1,0,,201.10699999891222,5000000,1607718,0,3392282,0,0,0,1257787392,1447321600,1,
measured_local_hardhat,2026-07-19T10:52:59.196Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,7,1,0,,196.70280000008643,5000000,1875671,0,3124329,0,0,0,1257787392,1447321600,1,
measured_local_hardhat,2026-07-19T10:52:59.580Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,8,1,0,,195.18460000120103,5000000,2143624,0,2856376,0,15,0.4883463628467347,1257787392,1446928384,1,
measured_local_hardhat,2026-07-19T10:52:59.964Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,9,1,0,,195.13069999963045,5000000,2411577,0,2588423,0,0,0,1257787392,1446797312,1,
measured_local_hardhat,2026-07-19T10:53:00.359Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,10,1,0,,197.88540000095963,5000000,2679530,0,2320470,0,16,0.4995893375642096,1257787392,1446535168,1,
measured_local_hardhat,2026-07-19T10:53:00.758Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,11,1,0,,202.5673999991268,5000000,2947483,0,2052517,0,16,0.5017025275272835,1257787392,1446666240,1,
measured_local_hardhat,2026-07-19T10:53:01.214Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,12,1,0,,209.32379999943078,5000000,3215436,0,1784564,0,15,0.3752296405385111,1257787392,1446797312,1,
measured_local_hardhat,2026-07-19T10:53:01.613Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,13,1,0,,196.69559999927878,5000000,3483389,0,1516611,0,32,0.9733823723356563,1257787392,1446928384,1,
measured_local_hardhat,2026-07-19T10:53:01.998Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,14,1,0,,190.32420000061393,5000000,3751342,0,1248658,0,15,0.473627415123789,1257787392,1446928384,1,
measured_local_hardhat,2026-07-19T10:53:02.390Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,15,1,0,,194.2066999990493,5000000,4019295,0,980705,0,62,1.9244139849083586,1257787392,1446932480,1,
measured_local_hardhat,2026-07-19T10:53:02.777Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,16,1,0,,196.14750000089407,5000000,4287248,0,712752,0,0,0,1257787392,1446932480,1,
measured_local_hardhat,2026-07-19T10:53:03.165Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,17,1,0,,198.2762000001967,5000000,4555201,0,444799,0,0,0,1257787392,1447849984,1,
measured_local_hardhat,2026-07-19T10:53:03.549Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,18,1,0,,193.30840000137687,5000000,4823154,0,176846,0,16,0.5171486492058154,1257787392,1448374272,1,
measured_local_hardhat,2026-07-19T10:53:03.928Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,19,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",191.44499999843538,5000000,4823154,0,176846,0,0,0,1257787392,1448636416,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:04.314Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,20,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",191.454600000754,5000000,4823154,0,176846,0,0,0,1257787392,1448898560,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:04.694Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,21,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",193.4232999999076,5000000,4823154,0,176846,0,0,0,1257787392,1448898560,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:05.082Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,22,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",198.38480000011623,5000000,4823154,0,176846,0,0,0,1257787392,1449160704,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:05.470Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,23,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",194.01809999905527,5000000,4823154,0,176846,0,15,0.480473308488364,1257787392,1449291776,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:05.850Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,24,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",182.02799999900162,5000000,4823154,0,176846,0,16,0.5001310343273196,1257787392,1449422848,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:06.252Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,25,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",200.4782999996096,5000000,4823154,0,176846,0,0,0,1257787392,1449619456,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:06.640Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,26,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",194.91409999877214,5000000,4823154,0,176846,0,0,0,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:07.042Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,27,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",201.22130000032485,5000000,4823154,0,176846,0,0,0,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:07.426Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,28,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",187.63939999975264,5000000,4823154,0,176846,0,16,0.5050890244670945,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:07.806Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,29,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",190.56300000101328,5000000,4823154,0,176846,0,0,0,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:08.197Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,30,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",192.8743999991566,5000000,4823154,0,176846,0,0,0,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:08.577Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,31,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",191.77920000068843,5000000,4823154,0,176846,0,47,1.545811810370522,1257787392,1450012672,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:08.974Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.25,267953,32,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'",188.01579999923706,5000000,4823154,0,176846,0,0,0,1257787392,1450274816,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xfb7d7d13a2643de7e41dbe46fb967c1fba4b51899c257827c1826b950287c0d8"", 267953, 176846)'"
measured_local_hardhat,2026-07-19T10:53:09.375Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,1,1,0,,197.72140000015497,5000000,500578,0,4499422,0,0,0,1257787392,1450274816,1,
measured_local_hardhat,2026-07-19T10:53:09.771Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,2,1,0,,200.16899999976158,5000000,1001156,0,3998844,0,0,0,1257787392,1450274816,1,
measured_local_hardhat,2026-07-19T10:53:10.163Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,3,1,0,,200.88669999875128,5000000,1501734,0,3498266,0,15,0.48388170679437353,1257787392,1450274816,1,
measured_local_hardhat,2026-07-19T10:53:10.554Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,4,1,0,,197.24890000000596,5000000,2002312,0,2997688,0,0,0,1257787392,1450143744,1,
measured_local_hardhat,2026-07-19T10:53:10.945Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,5,1,0,,194.0738999992609,5000000,2502890,0,2497110,0,0,0,1257787392,1449750528,1,
measured_local_hardhat,2026-07-19T10:53:11.335Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,6,1,0,,197.8205000013113,5000000,3003468,0,1996532,0,0,0,1257787392,1449881600,1,
measured_local_hardhat,2026-07-19T10:53:11.725Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,7,1,0,,197.85840000025928,5000000,3504046,0,1495954,0,16,0.5130341455003212,1257787392,1449881600,1,
measured_local_hardhat,2026-07-19T10:53:12.116Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,8,1,0,,193.68150000087917,5000000,4004624,0,995376,0,0,0,1257787392,1449881600,1,
measured_local_hardhat,2026-07-19T10:53:12.498Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,9,1,0,,192.3452000003308,5000000,4505202,0,494798,0,16,0.5207351530597563,1257787392,1449881600,1,
measured_local_hardhat,2026-07-19T10:53:12.888Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,10,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",197.98759999871254,5000000,4505202,0,494798,0,0,0,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:13.273Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,11,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",190.6269000004977,5000000,4505202,0,494798,0,0,0,1257787392,1450012672,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:13.659Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,12,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",197.77400000020862,5000000,4505202,0,494798,0,0,0,1257787392,1450012672,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:14.042Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,13,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",199.10480000078678,5000000,4505202,0,494798,0,0,0,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:14.427Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,14,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",193.5,5000000,4505202,0,494798,0,15,0.48690675281380535,1257787392,1449881600,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:14.815Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,15,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",202.3931999988854,5000000,4505202,0,494798,0,0,0,1257787392,1450143744,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:15.231Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,16,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",213.2865000013262,5000000,4505202,0,494798,0,0,0,1257787392,1450274816,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:15.662Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,17,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",215.41789999976754,5000000,4505202,0,494798,0,16,0.45958057757646764,1257787392,1450274816,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
measured_local_hardhat,2026-07-19T10:53:16.059Z,ea091c96144cb733288085c0aa09e1893c72f7a689eb8649f66e8f0d052be86c,0.5,500578,18,0,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'",193.65529999881983,5000000,4505202,0,494798,0,0,0,1257787392,1449750528,1,"VM Exception while processing transaction: reverted with custom error 'InsufficientBudget(""0xe878434386bd1923511ea261c25291df7416ac8bd2769e18274fd90cc1dc6f7c"", 500578, 494798)'"
